time,vessel_idx,loc_idx,coordinates,effort,catch_biomass
1,2,7152,"(51.5, 71.5)",1,0
1,2,6095,"(94.5, 60.5)",1,0
1,2,7762,"(61.49999999999999, 77.5)",1,5.997219467533618e-4
1,2,4750,"(49.5, 47.5)",1,0
1,2,4224,"(23.5, 42.5)",1,0.004089995877042888
1,2,6938,"(37.50000000000001, 69.50000000000001)",1,1.2720490688628896e-10
1,2,7965,"(64.50000000000001, 79.5)",1,0.0017541927724964673
1,2,6833,"(32.50000000000001, 68.5)",1,0.004153536042702902
1,2,8839,"(38.5, 88.5)",1,0
1,2,5379,"(78.5, 53.5)",1,0.002387585991355776
1,2,9514,"(13.500000000000002, 95.5)",1,8.63839006480769e-4
1,2,5335,"(34.5, 53.5)",1,2.953558311849048e-7
1,2,1087,"(86.5, 10.5)",1,6.231515340594578e-8
1,2,6198,"(97.5, 61.49999999999999)",1,0.008252471539111891
1,2,6103,"(2.5000000000000004, 61.49999999999999)",1,6.450842889434011e-4
1,2,1277,"(76.5, 12.5)",1,3.0546624801766906e-5
1,2,9023,"(22.5, 90.5)",1,0.001813250324355961
1,2,3752,"(51.5, 37.50000000000001)",1,0.008610399603688172
1,2,6803,"(2.5000000000000004, 68.5)",1,0.0024581079172326034
1,2,3812,"(11.5, 38.5)",1,1.8533154885897677e-4
1,2,6259,"(58.5, 62.5)",1,5.896167103618209e-4
1,2,3451,"(50.5, 34.5)",1,0
1,2,5727,"(26.500000000000004, 57.5)",1,0.0030947436509095204
1,2,3251,"(50.5, 32.50000000000001)",1,0.0033348960237532827
1,2,6316,"(15.5, 63.5)",1,1.213958704970631e-7
1,2,8758,"(57.5, 87.5)",1,0.0049997968784732325
1,2,2462,"(61.49999999999999, 24.5)",1,0.0011911807537203498
1,2,6537,"(36.5, 65.5)",1,0
1,2,460,"(59.49999999999999, 4.500000000000001)",1,1.4133898311088957e-4
1,2,1248,"(47.5, 12.5)",1,1.3661271506542253e-9
1,2,6990,"(89.5, 69.50000000000001)",1,2.157684541211929e-8
1,2,6884,"(83.5, 68.5)",1,0.012044342497155743
1,2,4791,"(90.5, 47.5)",1,2.2229098070081105e-4
1,2,3824,"(23.5, 38.5)",1,0.002117244476960245
1,2,6252,"(51.5, 62.5)",1,0.0013762883206287454
1,2,5176,"(75.5, 51.5)",1,9.198608515915139e-4
1,2,6974,"(73.5, 69.50000000000001)",1,0
1,2,5163,"(62.5, 51.5)",1,5.440042928004036e-4
1,2,8826,"(25.5, 88.5)",1,0.0020409523874308274
1,2,5862,"(61.49999999999999, 58.5)",1,1.0596318727735787e-5
1,2,2461,"(60.5, 24.5)",1,0.007394852926314428
1,2,2125,"(24.5, 21.5)",1,0.001254679799417598
1,2,7370,"(69.50000000000001, 73.5)",1,9.58953922793557e-9
1,2,2915,"(14.5, 29.5)",1,1.1267423846814525e-7
1,2,9072,"(71.5, 90.5)",1,3.275767830891581e-5
1,2,568,"(67.50000000000001, 5.5)",1,0.0017040102577825585
1,2,2637,"(36.5, 26.500000000000004)",1,8.303759182752816e-8
1,2,8060,"(59.49999999999999, 80.5)",1,5.20139929881832e-4
1,2,9799,"(98.5, 97.5)",1,0.015855381805903727
1,2,3651,"(50.5, 36.5)",1,0.010347579988997714
1,2,1919,"(18.5, 19.5)",1,6.343656763400885e-6
1,2,6903,"(2.5000000000000004, 69.50000000000001)",1,0.0023296051380960543
1,2,565,"(64.50000000000001, 5.5)",1,0.0018839683760351587
1,2,7836,"(35.5, 78.5)",1,7.407731738006607e-4
1,2,7321,"(20.5, 73.5)",1,9.712938512837896e-5
1,2,4402,"(1.5000000000000002, 44.5)",1,6.624596697938953e-5
1,2,5224,"(23.5, 52.50000000000001)",1,0.006224059953065315
1,2,5428,"(27.499999999999996, 54.49999999999999)",1,1.938107977661098e-4
1,2,6093,"(92.5, 60.5)",1,0
1,2,8909,"(8.500000000000002, 89.5)",1,0
1,2,4754,"(53.5, 47.5)",1,0.008500395746962595
1,2,6326,"(25.5, 63.5)",1,7.881110850357668e-4
1,2,8609,"(8.500000000000002, 86.5)",1,0.003056854777754498
1,2,4292,"(91.5, 42.5)",1,0
1,2,4573,"(72.5, 45.5)",1,1.0364986650382129e-4
1,2,9472,"(71.5, 94.5)",1,0.002406363029828
1,2,7572,"(71.5, 75.5)",1,0.002411541916364069
1,2,2999,"(98.5, 29.5)",1,0.0014867426198413196
1,2,5507,"(6.5, 55.5)",1,0.003962835407216389
1,2,8842,"(41.5, 88.5)",1,1.5563913201422654e-7
1,2,3506,"(5.5, 35.5)",1,0.00712538573049686
1,2,2148,"(47.5, 21.5)",1,0.001222379460435742
1,2,8344,"(43.5, 83.5)",1,8.662702948096918e-5
1,2,4161,"(60.5, 41.5)",1,6.581255562628795e-6
1,2,3572,"(71.5, 35.5)",1,0
1,2,4500,"(99.5, 44.5)",1,1.7753173457868795e-7
1,2,5274,"(73.5, 52.50000000000001)",1,2.964710962256791e-4
1,2,6602,"(1.5000000000000002, 66.5)",1,0.013397622919991088
1,2,8058,"(57.5, 80.5)",1,0.001425325678693523
1,2,1951,"(50.5, 19.5)",1,0
1,2,7483,"(82.5, 74.50000000000001)",1,1.90211335095672e-4
1,2,9062,"(61.49999999999999, 90.5)",1,0.003257990350398258
1,2,6714,"(13.500000000000002, 67.50000000000001)",1,0
1,2,765,"(64.50000000000001, 7.5)",1,3.2220683856771395e-5
1,2,4434,"(33.5, 44.5)",1,0.002737215408919084
1,2,2895,"(94.5, 28.5)",1,0.0062423983341935
1,2,4347,"(46.5, 43.5)",1,0.005675638557584508
1,2,7340,"(39.5, 73.5)",1,0.0012038501926672103
1,2,6471,"(70.5, 64.50000000000001)",1,0.009146398157206855
1,2,9025,"(24.5, 90.5)",1,0
1,2,6161,"(60.5, 61.49999999999999)",1,6.645462792020979e-4
1,2,2664,"(63.5, 26.500000000000004)",1,0
1,2,662,"(61.49999999999999, 6.5)",1,0.006412210233403345
1,2,3315,"(14.5, 33.5)",1,0.0017605438286289535
1,2,5770,"(69.50000000000001, 57.5)",1,0.009420849129185132
1,2,5511,"(10.5, 55.5)",1,0.008717661272890963
1,2,6181,"(80.5, 61.49999999999999)",1,5.103663510645618e-5
1,2,2196,"(95.5, 21.5)",1,1.524594097908316e-4
1,2,4972,"(71.5, 49.5)",1,0
1,2,6658,"(57.5, 66.5)",1,0.0023572576624422783
1,2,3629,"(28.5, 36.5)",1,8.024930827519487e-7
1,2,3966,"(65.5, 39.5)",1,0.006984313849930982
1,2,6105,"(4.500000000000001, 61.49999999999999)",1,7.710478679876598e-4
1,2,3415,"(14.5, 34.5)",1,1.3728659051428783e-6
1,2,4174,"(73.5, 41.5)",1,1.1564191594234881e-4
1,2,2324,"(23.5, 23.5)",1,0.011579081186174135
1,2,3773,"(72.5, 37.50000000000001)",1,2.2160424604080433e-5
1,2,9090,"(89.5, 90.5)",1,0
1,2,3842,"(41.5, 38.5)",1,4.4676392180906955e-5
1,2,6097,"(96.5, 60.5)",1,0.0062164065316371005
1,2,7615,"(14.5, 76.5)",1,0.0030778037982702546
1,2,7866,"(65.5, 78.5)",1,0
1,2,3385,"(84.5, 33.5)",1,7.620482916409376e-4
1,2,2394,"(93.5, 23.5)",1,2.1352113417559543e-6
1,2,8083,"(82.5, 80.5)",1,0.004054362063521177
1,2,1854,"(53.5, 18.5)",1,0
1,2,1766,"(65.5, 17.5)",1,9.034733575862506e-4
1,2,8698,"(97.5, 86.5)",1,2.8684099932205936e-4
1,2,5596,"(95.5, 55.5)",1,2.1976084249788086e-5
1,2,3624,"(23.5, 36.5)",1,2.9201797731757034e-4
1,2,9682,"(81.50000000000001, 96.5)",1,0.002019101266851641
1,2,880,"(79.5, 8.500000000000002)",1,0.0026131376067467685
1,2,1274,"(73.5, 12.5)",1,0.005485111381058388
1,2,6366,"(65.5, 63.5)",1,0.010469497693352358
1,2,6030,"(29.5, 60.5)",1,0
1,2,8597,"(96.5, 85.5)",1,0.0034906835129222703
1,2,5228,"(27.499999999999996, 52.50000000000001)",1,0.002211788458436771
1,2,8644,"(43.5, 86.5)",1,0.0010012528057909897
1,2,3690,"(89.5, 36.5)",1,0.010307684647504405
1,2,1711,"(10.5, 17.5)",1,0.0016067520894797412
1,2,4357,"(56.5, 43.5)",1,0
1,2,3470,"(69.50000000000001, 34.5)",1,0
1,2,2075,"(74.50000000000001, 20.5)",1,1.9751790738113643e-5
1,2,5433,"(32.50000000000001, 54.49999999999999)",1,4.697655570412004e-5
1,2,8168,"(67.50000000000001, 81.50000000000001)",1,0
1,2,384,"(83.5, 3.5)",1,7.655442950768826e-5
1,2,7026,"(25.5, 70.5)",1,0
1,2,5541,"(40.5, 55.5)",1,7.990766537252677e-4
1,2,7859,"(58.5, 78.5)",1,4.4660413257488507e-4
1,2,6088,"(87.5, 60.5)",1,0.004414402444245279
1,2,1546,"(45.5, 15.5)",1,0
1,2,7067,"(66.5, 70.5)",1,1.1674493293256113e-7
1,2,8947,"(46.5, 89.5)",1,0.00598835499558078
1,2,3040,"(39.5, 30.5)",1,0.001849390896441414
1,2,7145,"(44.5, 71.5)",1,9.198987759904638e-4
1,2,1683,"(82.5, 16.500000000000004)",1,4.183233550509209e-8
1,2,4499,"(98.5, 44.5)",1,0.0017636572530317534
1,2,1946,"(45.5, 19.5)",1,2.9003409310507356e-4
1,2,3671,"(70.5, 36.5)",1,4.745936642844526e-4
1,2,673,"(72.5, 6.5)",1,0.0016554121571266097
1,2,8383,"(82.5, 83.5)",1,2.7875775297333416e-6
1,2,2286,"(85.5, 22.5)",1,9.67194978868482e-6
1,2,7180,"(79.5, 71.5)",1,0.0011494689269329937
1,2,4766,"(65.5, 47.5)",1,8.403606422212406e-4
1,2,6342,"(41.5, 63.5)",1,0
1,2,3970,"(69.50000000000001, 39.5)",1,0.001101229958130164
1,2,2021,"(20.5, 20.5)",1,9.060160507523688e-4
1,2,9051,"(50.5, 90.5)",1,0
1,2,5365,"(64.50000000000001, 53.5)",1,0.004367403689599488
1,2,3376,"(75.5, 33.5)",1,0
1,2,5700,"(99.5, 56.5)",1,0.008698979325136882
1,2,8195,"(94.5, 81.50000000000001)",1,8.751012983524309e-4
1,2,4638,"(37.50000000000001, 46.5)",1,0.001349235192404771
1,2,2153,"(52.50000000000001, 21.5)",1,0.001687840309870896
1,2,3054,"(53.5, 30.5)",1,0
1,2,6273,"(72.5, 62.5)",1,2.0924235083502782e-5
1,2,5182,"(81.50000000000001, 51.5)",1,6.175154951476637e-4
1,2,1644,"(43.5, 16.500000000000004)",1,0.0028298733598697925
1,2,1120,"(19.5, 11.5)",1,0.002456954700254014
1,2,6421,"(20.5, 64.50000000000001)",1,6.333073349030006e-6
1,2,1771,"(70.5, 17.5)",1,2.2539522278759952e-4
1,2,8227,"(26.500000000000004, 82.5)",1,0.004114584348409461
1,2,7737,"(36.5, 77.5)",1,2.3727614842179015e-4
1,2,7002,"(1.5000000000000002, 70.5)",1,7.793700960548713e-4
1,2,3832,"(31.5, 38.5)",1,0
1,2,5861,"(60.5, 58.5)",1,9.414172048087868e-4
1,2,6916,"(15.5, 69.50000000000001)",1,0.0034053786950744443
1,2,2849,"(48.5, 28.5)",1,1.1716531937380869e-14
1,2,5883,"(82.5, 58.5)",1,0.009096019788169981
1,2,5367,"(66.5, 53.5)",1,0.002932657230109279
1,2,2013,"(12.5, 20.5)",1,2.476715668554115e-7
1,2,9068,"(67.50000000000001, 90.5)",1,3.3167814682336284e-4
1,2,7591,"(90.5, 75.5)",1,0
1,2,131,"(30.5, 1.5000000000000002)",1,3.3650011383222e-4
1,2,5734,"(33.5, 57.5)",1,0.011442776517909389
1,2,4990,"(89.5, 49.5)",1,9.650490978714031e-4
1,2,6775,"(74.50000000000001, 67.50000000000001)",1,1.327583546841953e-4
1,2,8149,"(48.5, 81.50000000000001)",1,8.69451111877412e-4
1,2,418,"(17.5, 4.500000000000001)",1,0.0030901203219564667
1,2,8803,"(2.5000000000000004, 88.5)",1,1.2146326301973963e-5
1,2,1730,"(29.5, 17.5)",1,0.008288378786512143
1,2,8564,"(63.5, 85.5)",1,1.476914731323291e-4
1,2,4647,"(46.5, 46.5)",1,0.001439783368085614
1,2,2463,"(62.5, 24.5)",1,2.394213601178274e-5
1,2,9870,"(69.50000000000001, 98.5)",1,7.222566345187376e-4
1,2,1397,"(96.5, 13.500000000000002)",1,8.07231485829119e-5
1,2,1940,"(39.5, 19.5)",1,0.001306929350756117
1,2,7348,"(47.5, 73.5)",1,0.010654771724613392
1,2,836,"(35.5, 8.500000000000002)",1,0.001095291535195216
1,2,4841,"(40.5, 48.5)",1,0.0017949434554444556
1,2,7076,"(75.5, 70.5)",1,3.4720744243889876e-4
1,2,6213,"(12.5, 62.5)",1,0.004900311685168163
1,2,2628,"(27.499999999999996, 26.500000000000004)",1,6.863178928785791e-4
1,2,6317,"(16.500000000000004, 63.5)",1,1.0616371949665202e-4
1,2,9765,"(64.50000000000001, 97.5)",1,9.240866519503388e-4
1,2,926,"(25.5, 9.5)",1,0
1,2,9417,"(16.500000000000004, 94.5)",1,8.844420155379081e-8
1,2,7313,"(12.5, 73.5)",1,0.0074888049153507205
1,2,5479,"(78.5, 54.49999999999999)",1,9.96487639861862e-5
1,2,8846,"(45.5, 88.5)",1,5.3443781001038936e-5
1,2,4381,"(80.5, 43.5)",1,0
1,2,8625,"(24.5, 86.5)",1,0.0010276193106949535
1,2,1905,"(4.500000000000001, 19.5)",1,0.0012932257185175099
1,2,5721,"(20.5, 57.5)",1,0
1,2,8966,"(65.5, 89.5)",1,0
1,2,5694,"(93.5, 56.5)",1,3.8002825201032827e-4
1,2,8224,"(23.5, 82.5)",1,0.002095919773427302
1,2,6319,"(18.5, 63.5)",1,0
1,2,4604,"(3.5, 46.5)",1,1.3792974214015338e-4
1,2,9018,"(17.5, 90.5)",1,0
1,2,3705,"(4.500000000000001, 37.50000000000001)",1,0
1,2,2677,"(76.5, 26.500000000000004)",1,9.272034956286947e-4
1,2,4883,"(82.5, 48.5)",1,0.004426533412850994
1,2,6046,"(45.5, 60.5)",1,1.383801974136374e-4
1,2,3594,"(93.5, 35.5)",1,0
1,2,7078,"(77.5, 70.5)",1,7.350339381932177e-4
1,2,4276,"(75.5, 42.5)",1,0.001055237003352939
1,2,9632,"(31.5, 96.5)",1,0.0026734830945180114
1,2,7463,"(62.5, 74.50000000000001)",1,0
1,2,5494,"(93.5, 54.49999999999999)",1,0
1,2,7194,"(93.5, 71.5)",1,9.375528532985954e-4
1,2,2712,"(11.5, 27.499999999999996)",1,9.64485682851494e-7
1,2,8555,"(54.49999999999999, 85.5)",1,0.001177495936008565
1,2,5597,"(96.5, 55.5)",1,5.046381253196984e-7
1,2,2061,"(60.5, 20.5)",1,0
1,2,9691,"(90.5, 96.5)",1,1.3914019025964855e-6
1,2,9202,"(1.5000000000000002, 92.5)",1,0
1,2,7363,"(62.5, 73.5)",1,1.2566864831645624e-4
1,2,7430,"(29.5, 74.50000000000001)",1,0.004011020765724283
1,2,1465,"(64.50000000000001, 14.5)",1,9.90817217951628e-5
1,2,6528,"(27.499999999999996, 65.5)",1,3.1944775190082176e-4
1,2,7888,"(87.5, 78.5)",1,0.00372854568176403
1,2,3497,"(96.5, 34.5)",1,0.006702673735033444
1,2,2085,"(84.5, 20.5)",1,0.0011910588650996393
1,2,4205,"(4.500000000000001, 42.5)",1,0.003327158746136645
1,2,3309,"(8.500000000000002, 33.5)",1,3.925479989758766e-5
1,2,1817,"(16.500000000000004, 18.5)",1,0.006310529777029918
1,2,1055,"(54.49999999999999, 10.5)",1,6.601645496348538e-6
1,2,7736,"(35.5, 77.5)",1,1.0254124933338332e-5
1,2,5760,"(59.49999999999999, 57.5)",1,5.316957065028579e-5
1,2,3593,"(92.5, 35.5)",1,8.435700126348034e-4
1,2,472,"(71.5, 4.500000000000001)",1,0
1,2,8285,"(84.5, 82.5)",1,0.0011564818960125133
1,2,8391,"(90.5, 83.5)",1,0
1,2,5447,"(46.5, 54.49999999999999)",1,0.005631064766222916
1,2,2317,"(16.500000000000004, 23.5)",1,9.276164012078536e-4
1,2,610,"(9.5, 6.5)",1,0
1,2,9712,"(11.5, 97.5)",1,0.002445979441220275
1,2,1465,"(64.50000000000001, 14.5)",1,1.7270163089544224e-4
1,2,3652,"(51.5, 36.5)",1,8.533602098583268e-4
1,2,2797,"(96.5, 27.499999999999996)",1,0.012208005754377188
1,2,2254,"(53.5, 22.5)",1,7.28093008662903e-5
1,2,5626,"(25.5, 56.5)",1,0.0011730684141188993
1,2,2777,"(76.5, 27.499999999999996)",1,0.003625795843955624
1,2,8273,"(72.5, 82.5)",1,0.004894342059914825
1,2,9449,"(48.5, 94.5)",1,0.0023267373802669557
1,2,4948,"(47.5, 49.5)",1,0.0015503624899138194
1,2,7537,"(36.5, 75.5)",1,0.004122161642985807
1,2,2009,"(8.500000000000002, 20.5)",1,6.626322918450941e-4
1,2,1067,"(66.5, 10.5)",1,6.944888583036887e-4
1,2,644,"(43.5, 6.5)",1,1.7731016157673034e-4
1,2,9654,"(53.5, 96.5)",1,4.4355528584369805e-7
1,2,8464,"(63.5, 84.5)",1,0.004273651051329508
1,2,7129,"(28.5, 71.5)",1,8.357356755361057e-6
1,2,337,"(36.5, 3.5)",1,1.122313226593123e-15
1,2,2726,"(25.5, 27.499999999999996)",1,0.014292573619278793
1,2,8064,"(63.5, 80.5)",1,2.1170969374763595e-5
1,2,323,"(22.5, 3.5)",1,0.006407260093401336
1,2,3817,"(16.500000000000004, 38.5)",1,4.860410929041971e-5
1,2,7307,"(6.5, 73.5)",1,0.0051530676544096436
1,2,9375,"(74.50000000000001, 93.5)",1,0.003220573678452034
1,2,352,"(51.5, 3.5)",1,9.07006515439507e-13
1,2,4803,"(2.5000000000000004, 48.5)",1,0.003478782628201266
1,2,5677,"(76.5, 56.5)",1,8.088958318101546e-5
1,2,7770,"(69.50000000000001, 77.5)",1,0.01056223371134486
1,2,9426,"(25.5, 94.5)",1,2.508771919976542e-4
1,2,6501,"(0.5, 65.5)",1,5.062544296989942e-5
1,2,3381,"(80.5, 33.5)",1,1.5742749724218328e-5
1,2,6703,"(2.5000000000000004, 67.50000000000001)",1,1.0300740359149837e-4
1,2,7053,"(52.50000000000001, 70.5)",1,0.001409475874076609
1,2,6339,"(38.5, 63.5)",1,3.114648893378275e-4
1,2,7019,"(18.5, 70.5)",1,1.3122154402682816e-6
1,2,3507,"(6.5, 35.5)",1,0.006784971438083244
1,2,7635,"(34.5, 76.5)",1,3.033056657510115e-4
1,2,7047,"(46.5, 70.5)",1,5.438940111668503e-4
1,2,3052,"(51.5, 30.5)",1,0.0013777954046730989
1,2,3748,"(47.5, 37.50000000000001)",1,0.007658232938657085
1,2,4359,"(58.5, 43.5)",1,0.008254375823734308
1,2,5782,"(81.50000000000001, 57.5)",1,5.634338704987836e-8
1,2,9042,"(41.5, 90.5)",1,0.004516678650159072
1,2,2557,"(56.5, 25.5)",1,0.0026092120714307503
1,2,9905,"(4.500000000000001, 99.5)",1,2.9352984361803572e-5
1,2,5507,"(6.5, 55.5)",1,4.931527826933104e-4
1,2,8931,"(30.5, 89.5)",1,2.7480503725997227e-4
1,2,7670,"(69.50000000000001, 76.5)",1,1.4762082887621812e-4
1,2,8631,"(30.5, 86.5)",1,0.004348590739478944
1,2,481,"(80.5, 4.500000000000001)",1,0.002410522546017065
1,2,3017,"(16.500000000000004, 30.5)",1,0.0016578935539543812
1,2,6587,"(86.5, 65.5)",1,0
1,2,7564,"(63.5, 75.5)",1,0.0076166251980500175
1,2,3346,"(45.5, 33.5)",1,0.002438752029013635
1,2,2545,"(44.5, 25.5)",1,7.947767691669924e-4
1,2,1355,"(54.49999999999999, 13.500000000000002)",1,0.0051647169342966025
1,2,5624,"(23.5, 56.5)",1,0.011169346977694687
1,2,9294,"(93.5, 92.5)",1,1.7686975889282018e-4
1,2,2264,"(63.5, 22.5)",1,1.1649238735234143e-4
1,2,2566,"(65.5, 25.5)",1,0
1,2,329,"(28.5, 3.5)",1,0.008626203654792027
1,2,1779,"(78.5, 17.5)",1,3.077702645008588e-9
1,2,6822,"(21.5, 68.5)",1,1.2124664103898194e-4
1,2,9375,"(74.50000000000001, 93.5)",1,0.0020188212327326245
1,2,7632,"(31.5, 76.5)",1,2.338334869124355e-4
1,2,8494,"(93.5, 84.5)",1,0
1,2,8504,"(3.5, 85.5)",1,1.0178585752724744e-4
1,2,3906,"(5.5, 39.5)",1,0.0011359134351538365
1,2,4127,"(26.500000000000004, 41.5)",1,0.0031369613357155194
1,2,111,"(10.5, 1.5000000000000002)",1,5.796747928913582e-4
1,2,2996,"(95.5, 29.5)",1,0.0015414606525405523
1,2,782,"(81.50000000000001, 7.5)",1,0.011313383394020115
1,2,7993,"(92.5, 79.5)",1,5.76172532707332e-5
1,2,3986,"(85.5, 39.5)",1,0.0073225285550398474
1,2,2007,"(6.5, 20.5)",1,0.002906551716883722
1,2,2048,"(47.5, 20.5)",1,2.7966086277333687e-4
1,2,5912,"(11.5, 59.49999999999999)",1,1.1079633464327166e-4
1,2,7970,"(69.50000000000001, 79.5)",1,1.4357660611062406e-4
1,2,1995,"(94.5, 19.5)",1,0.0013280590842330168
1,2,751,"(50.5, 7.5)",1,4.616723801366538e-4
1,2,3379,"(78.5, 33.5)",1,0
1,2,6940,"(39.5, 69.50000000000001)",1,5.6822587475162625e-5
1,2,1916,"(15.5, 19.5)",1,0.0052276093293811025
1,2,627,"(26.500000000000004, 6.5)",1,0.0015127144075424955
1,2,6444,"(43.5, 64.50000000000001)",1,1.4987711601611089e-5
1,2,953,"(52.50000000000001, 9.5)",1,0
1,2,8647,"(46.5, 86.5)",1,0.0010392467494429024
1,2,2194,"(93.5, 21.5)",1,0
1,2,1066,"(65.5, 10.5)",1,0.002933258300133303
1,2,829,"(28.5, 8.500000000000002)",1,2.307370706594351e-4
1,2,3020,"(19.5, 30.5)",1,2.9068179465734957e-4
1,2,8589,"(88.5, 85.5)",1,6.9382585416336615e-9
1,2,6123,"(22.5, 61.49999999999999)",1,1.9362370999649543e-4
1,2,4784,"(83.5, 47.5)",1,0
1,2,9623,"(22.5, 96.5)",1,0.0031201777298448274
1,2,1524,"(23.5, 15.5)",1,0
1,2,634,"(33.5, 6.5)",1,1.4113372290848808e-4
1,2,6757,"(56.5, 67.50000000000001)",1,8.379846237021291e-4
1,2,995,"(94.5, 9.5)",1,1.4871219818754712e-9
1,2,9481,"(80.5, 94.5)",1,0.0017770563323225613
1,2,7455,"(54.49999999999999, 74.50000000000001)",1,1.9381785859501355e-4
1,2,7900,"(99.5, 78.5)",1,6.663690139080912e-5
1,2,6223,"(22.5, 62.5)",1,7.947936283823115e-4
1,2,4294,"(93.5, 42.5)",1,0.0029789293334349775
1,2,9259,"(58.5, 92.5)",1,0
1,2,4417,"(16.500000000000004, 44.5)",1,1.9961625874784648e-8
1,2,8777,"(76.5, 87.5)",1,6.648333512701262e-6
1,2,1421,"(20.5, 14.5)",1,0.0012748078046410094
1,2,4158,"(57.5, 41.5)",1,2.189323036561962e-4
1,2,5302,"(1.5000000000000002, 53.5)",1,7.588417278816915e-4
1,2,3545,"(44.5, 35.5)",1,0.0013522461525838757
1,2,2287,"(86.5, 22.5)",1,0.0012683695496031534
1,2,1345,"(44.5, 13.500000000000002)",1,1.6603076079984753e-4
1,2,8158,"(57.5, 81.50000000000001)",1,0.003133997963889455
1,2,9805,"(4.500000000000001, 98.5)",1,0.0020690752103683183
1,2,7375,"(74.50000000000001, 73.5)",1,0.0029471109617355265
1,2,8263,"(62.5, 82.5)",1,0.0010107452630992483
1,2,806,"(5.5, 8.500000000000002)",1,0
1,2,671,"(70.5, 6.5)",1,0.0034494482797367888
1,2,3085,"(84.5, 30.5)",1,1.747350156700354e-4
1,2,3763,"(62.5, 37.50000000000001)",1,4.1917547616815e-4
1,2,2448,"(47.5, 24.5)",1,0.0026834471081352493
1,2,8985,"(84.5, 89.5)",1,1.9607736562596837e-13
1,2,6401,"(0.5, 64.50000000000001)",1,0.0070528877858974754
1,2,9777,"(76.5, 97.5)",1,0.001868460686662402
1,2,5079,"(78.5, 50.5)",1,0.0020630081017936445
1,2,5891,"(90.5, 58.5)",1,7.035247360916357e-5
1,2,5099,"(98.5, 50.5)",1,0.0017276314342255228
1,2,6598,"(97.5, 65.5)",1,0.004973393645033761
1,2,1737,"(36.5, 17.5)",1,8.233142557147683e-5
1,2,3319,"(18.5, 33.5)",1,0
1,2,1718,"(17.5, 17.5)",1,0.00932874979712907
1,2,1957,"(56.5, 19.5)",1,0.0022292566169049718
1,2,6983,"(82.5, 69.50000000000001)",1,0.001260939752331412
1,2,3515,"(14.5, 35.5)",1,1.0854717751487357e-4
1,2,7015,"(14.5, 70.5)",1,1.8602535290889255e-4
1,2,6787,"(86.5, 67.50000000000001)",1,0.0020037516452059596
1,2,2814,"(13.500000000000002, 28.5)",1,0.004918705605086709
1,2,3806,"(5.5, 38.5)",1,6.070070923329801e-7
1,2,2055,"(54.49999999999999, 20.5)",1,0
1,2,6108,"(7.5, 61.49999999999999)",1,8.344854813912111e-4
1,2,6770,"(69.50000000000001, 67.50000000000001)",1,3.461793550681046e-4
1,2,9088,"(87.5, 90.5)",1,0.002605836844875139
1,2,595,"(94.5, 5.5)",1,9.466170413888326e-5
1,2,2549,"(48.5, 25.5)",1,0.008490872526869022
1,2,3603,"(2.5000000000000004, 36.5)",1,1.5868410274503738e-6
1,2,7536,"(35.5, 75.5)",1,0.0016246669778817548
1,2,9717,"(16.500000000000004, 97.5)",1,0
1,2,8827,"(26.500000000000004, 88.5)",1,0
1,2,5327,"(26.500000000000004, 53.5)",1,1.5932764986724156e-6
1,2,6933,"(32.50000000000001, 69.50000000000001)",1,0.013517933901738426
1,2,5533,"(32.50000000000001, 55.5)",1,0.0035204467516306744
1,2,9143,"(42.5, 91.5)",1,6.297371597989344e-4
1,2,1126,"(25.5, 11.5)",1,0.0038755791228862013
1,2,645,"(44.5, 6.5)",1,0
1,2,4863,"(62.5, 48.5)",1,0.0019461868803447282
1,2,5428,"(27.499999999999996, 54.49999999999999)",1,0.010756857026316659
1,2,6653,"(52.50000000000001, 66.5)",1,2.417579787968673e-5
1,2,6811,"(10.5, 68.5)",1,0
1,2,6978,"(77.5, 69.50000000000001)",1,0.0024889597231318476
1,2,5886,"(85.5, 58.5)",1,0.008998314836871416
1,2,1944,"(43.5, 19.5)",1,0
1,2,2052,"(51.5, 20.5)",1,6.597011084967115e-4
1,2,8205,"(4.500000000000001, 82.5)",1,1.0001069852868815e-4
1,2,1381,"(80.5, 13.500000000000002)",1,0
1,2,5381,"(80.5, 53.5)",1,8.675514556010913e-4
1,2,7580,"(79.5, 75.5)",1,8.593514358214162e-4
1,2,2250,"(49.5, 22.5)",1,7.00312145059734e-6
1,2,4665,"(64.50000000000001, 46.5)",1,0
1,2,8699,"(98.5, 86.5)",1,0
1,2,1876,"(75.5, 18.5)",1,1.9119239271022248e-8
1,2,925,"(24.5, 9.5)",1,0.0013052461836897675
1,2,3299,"(98.5, 32.50000000000001)",1,0.003717786649655009
1,2,5167,"(66.5, 51.5)",1,0
1,2,3252,"(51.5, 32.50000000000001)",1,0
1,2,2638,"(37.50000000000001, 26.500000000000004)",1,0.0013339419037468763
1,2,8093,"(92.5, 80.5)",1,4.036988995398833e-4
1,2,6885,"(84.5, 68.5)",1,0
1,2,2715,"(14.5, 27.499999999999996)",1,7.180874076626048e-5
1,2,3427,"(26.500000000000004, 34.5)",1,0.005524193081537337
1,2,9588,"(87.5, 95.5)",1,0.0010122025373630631
1,2,9821,"(20.5, 98.5)",1,0.004588290932259833
1,2,6593,"(92.5, 65.5)",1,0.005248736142642702
1,2,1778,"(77.5, 17.5)",1,0
